image_name,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,keypoint_12_x,keypoint_12_y,keypoint_13_x,keypoint_13_y,keypoint_14_x,keypoint_14_y,keypoint_15_x,keypoint_15_y,keypoint_16_x,keypoint_16_y,keypoint_17_x,keypoint_17_y
fall_3_right_falls_frame010.jpg,610.4883,318.57037,0.0,0.0,610.14703,312.25095,0.0,0.0,606.718,304.2477,552.7905,314.5313,584.0618,322.09552,540.5592,368.75598,565.6163,382.95645,561.5106,421.58966,570.1117,435.4717,470.23337,381.24063,494.62067,383.87073,482.4004,451.83588,527.1604,463.95898,451.45554,511.54218,496.2342,532.37854
fall_3_right_falls_frame011.jpg,644.5264,368.44586,0.0,0.0,644.3535,361.22546,0.0,0.0,630.1213,348.6576,591.6851,363.8183,592.77704,361.5281,602.0194,416.63916,592.3318,420.2802,650.31476,464.2851,637.93207,470.9962,492.00473,399.32138,495.71808,398.79352,506.8817,466.27097,538.86035,477.06274,457.41766,505.68304,502.3399,529.54474
fall_3_right_falls_frame012.jpg,656.9086,388.08786,0.0,0.0,657.5045,381.59595,0.0,0.0,645.7547,369.53787,604.08026,377.47745,602.35815,378.07358,612.99615,437.8018,577.05884,444.96674,653.87585,468.85522,594.5341,481.9971,490.7727,410.30228,496.29037,410.56143,521.45264,475.17447,561.9729,488.18994,465.79016,508.0584,522.3296,535.3678
fall_3_right_falls_frame013.jpg,684.04535,449.333,0.0,0.0,683.3153,443.76147,0.0,0.0,667.43445,427.4637,630.0846,414.6964,622.06213,432.40106,642.434,488.28204,614.06024,526.7521,695.55585,539.2671,659.4888,564.7215,503.45602,422.1858,500.98877,429.89746,541.35803,491.4532,556.8403,517.1511,483.729,502.67084,507.76694,542.7835
fall_3_right_falls_frame014.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.94775,447.15265,645.30194,445.68277,636.7438,448.3456,664.72424,499.1621,610.66864,521.6917,692.767,547.5918,620.4237,580.82715,526.62354,434.55725,528.90515,435.46378,533.59143,491.20532,571.2637,514.99634,461.56702,493.0536,526.77124,539.5425
fall_3_right_falls_frame016.jpg,738.97473,526.2268,0.0,0.0,741.4031,521.11505,0.0,0.0,734.4071,506.3919,699.36456,492.75934,690.377,510.48328,675.3816,532.2656,648.78754,583.8865,682.9146,553.7013,659.63727,601.58984,566.4964,481.08228,562.4148,483.13257,560.4987,511.65906,556.2903,524.68884,497.83264,495.22766,491.42773,517.7669
fall_3_right_falls_frame017.jpg,757.06757,544.86633,0.0,0.0,760.70264,540.1655,0.0,0.0,755.33875,533.9502,716.8423,530.072,716.95374,546.646,686.19244,559.9414,676.44,609.82434,685.68646,588.6689,673.5116,628.03906,603.1892,520.44745,603.82965,520.3797,578.3662,541.78564,569.43427,547.1436,521.0679,518.2085,514.35516,527.5923
fall_3_right_falls_frame018.jpg,768.51526,564.49475,0.0,0.0,773.3418,561.12756,0.0,0.0,767.22217,550.604,705.41376,524.5994,730.7986,559.4926,675.80774,544.7534,686.8159,622.62805,684.7248,570.597,685.333,630.25696,586.3918,518.4234,603.29816,528.753,561.5468,524.9403,573.5834,557.7911,514.0454,491.39728,522.3977,537.4573
fall_3_right_falls_frame019.jpg,775.1812,569.37634,0.0,0.0,782.8373,565.4677,0.0,0.0,786.92035,565.23303,735.9064,558.717,755.5358,587.37036,683.6636,536.8222,715.9989,632.6042,679.1106,520.77454,717.9718,629.5866,634.9364,567.1555,645.32635,570.4626,586.5438,541.73206,581.3924,548.343,545.04785,533.6793,548.0473,541.0801
fall_3_right_falls_frame020.jpg,776.3466,566.5927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.99066,561.0236,774.1621,603.4946,636.4383,535.8579,766.06006,644.73254,568.0186,528.1792,796.3934,612.5829,642.4393,580.9601,661.425,590.976,596.81647,542.50134,603.4926,562.42676,539.94653,527.88477,551.8467,548.5574
fall_3_right_falls_frame021.jpg,785.18585,584.7246,0.0,0.0,0.0,0.0,792.5106,589.9277,0.0,0.0,738.3646,591.0959,799.1921,614.10913,650.65607,573.05145,759.2216,642.1624,582.99774,550.73956,729.2331,615.131,664.19653,609.209,694.8989,611.87164,623.6011,563.0811,643.04016,579.78125,542.4079,536.93054,563.822,560.4466
fall_3_right_falls_frame024.jpg,783.6809,578.66736,0.0,0.0,0.0,0.0,804.27625,629.76276,0.0,0.0,741.75867,651.96545,765.47687,617.1858,642.3327,632.82117,707.85486,581.47833,601.2346,589.0582,679.37054,558.9761,642.9353,630.8643,652.27026,612.8347,628.48987,567.52057,624.13196,563.36365,561.0742,564.6434,574.81665,584.14
fall_3_right_falls_frame025.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.8513,672.3506,772.0527,636.38696,651.1304,653.61316,694.72034,588.9873,626.4509,610.66547,656.51385,558.785,650.4099,648.18256,663.95416,630.6244,641.1688,570.0736,646.718,564.4374,582.5782,556.6339,0.0,0.0
fall_3_right_falls_frame026.jpg,794.8445,602.1993,803.7756,608.9382,0.0,0.0,809.0356,641.4924,0.0,0.0,755.0026,667.2318,780.664,648.522,667.52325,630.72833,0.0,0.0,627.90704,576.5339,673.74524,564.90533,655.7623,650.20325,669.5802,638.2363,645.20245,566.93665,649.6228,568.43945,563.29016,550.1246,576.963,567.2172
fall_3_right_falls_frame027.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.8358,680.43304,786.8225,651.0429,676.4533,656.5655,722.16534,611.34216,651.4746,607.3917,691.159,583.5922,665.9416,660.3345,682.96265,644.74176,657.3175,575.66693,667.4295,573.9164,574.4166,557.04474,591.5397,573.6996
fall_3_right_falls_frame028.jpg,794.92926,628.28284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.1128,693.4651,779.39417,659.2168,669.7091,660.55286,689.6342,609.95135,633.58466,601.2313,648.05164,567.56396,652.999,667.4056,659.4481,649.46063,640.7105,592.09863,634.42084,588.0827,567.50977,549.42505,0.0,0.0
fall_3_right_falls_frame029.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.6279,696.5063,772.5171,661.37476,667.1548,655.1344,697.1122,597.377,640.2326,608.3053,664.4279,564.7975,660.8486,668.4894,669.24036,652.60114,663.50305,584.3353,664.3957,583.5562,597.0071,558.05273,612.9735,579.156
fall_3_right_falls_frame030.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.50195,699.9457,778.4337,665.48975,636.56934,655.1286,690.3542,600.1194,610.5747,598.7364,651.0034,565.0713,649.8437,661.3708,669.05444,644.3138,636.5443,578.3529,643.5831,574.1676,574.1826,548.9169,596.0193,569.02246
fall_3_right_falls_frame031.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.33264,692.0668,789.58093,672.213,660.152,634.38416,699.20764,608.49347,615.4147,580.7481,657.0629,566.7249,668.6278,661.2423,690.3742,649.8559,660.44324,588.3321,675.2985,590.218,586.571,561.65234,605.2576,580.6042
fall_3_right_falls_frame032.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.09064,693.718,789.10486,671.5917,661.194,645.9921,689.7227,610.19037,632.2353,590.16895,645.2979,565.0603,658.19794,663.5187,679.2758,651.4095,653.4204,594.2801,669.4716,592.42755,600.6573,566.17236,619.10913,578.6353
fall_3_right_falls_frame033.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.71515,689.53265,779.0806,663.1619,658.9792,646.4129,672.1245,599.32,618.93713,589.82886,634.3288,560.0623,654.51404,660.8854,672.5614,647.6804,640.869,589.1229,659.1875,589.3901,590.176,566.98267,610.10876,584.0253
fall_3_right_falls_frame034.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.21484,682.11316,781.8938,659.6786,666.2834,653.98474,674.5664,610.83923,606.99384,604.60016,635.4388,559.20306,659.522,653.39703,672.8719,641.3505,642.7575,592.09955,657.94763,596.0185,580.70337,568.4404,601.11615,588.4237
fall_3_right_falls_frame035.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.7095,675.97107,790.64435,670.1761,673.823,635.67194,693.9643,633.2202,615.7536,580.4028,646.28296,567.6289,660.8496,652.1635,677.57556,645.4175,646.2293,597.4853,659.8038,603.4546,581.0111,565.5422,598.82025,581.6769
fall_3_right_falls_frame036.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.3272,671.1489,790.02734,668.53845,675.9134,629.51025,694.08386,633.89734,602.489,579.45886,644.45435,568.9826,663.6432,651.03784,675.25,645.0114,644.43097,595.5831,653.54456,602.1624,574.5112,560.71,591.3193,575.6303
fall_3_right_falls_frame037.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.91876,668.22546,791.3262,670.2011,677.2473,623.8505,698.3372,638.4518,609.6495,572.5135,649.9126,569.23126,661.0303,649.63934,675.15356,645.311,638.6772,597.8556,648.69946,605.5888,575.6787,564.18524,592.1482,578.4631
fall_3_right_falls_frame038.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.411,671.0077,801.629,674.6821,676.07355,623.15173,726.4843,647.74896,612.063,571.6386,681.19336,585.8435,666.98505,649.5449,686.196,645.42535,648.4005,605.97754,660.1284,611.45764,582.2471,567.3693,600.8308,579.54645
fall_3_right_falls_frame039.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.41614,670.2068,808.3157,674.78503,667.375,620.1719,747.6296,649.4683,602.1308,570.22754,721.55896,602.5634,671.60406,645.8231,696.0335,642.01434,652.79785,609.07874,668.2321,613.15784,583.07837,568.0748,600.9142,577.47015
fall_3_right_falls_frame040.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.8845,670.89526,804.17065,676.7339,667.33154,621.049,721.2223,649.0536,602.818,566.5344,668.19385,583.64,673.9556,646.6197,697.62756,643.5802,658.0737,612.94434,673.3976,619.1405,584.24475,565.9194,599.5443,577.3136
fall_3_right_falls_frame041.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.45337,672.724,798.9329,674.76373,667.87836,625.1019,707.7446,644.3595,595.07935,568.8803,648.21,576.3337,673.05,646.3968,692.66,642.16565,659.6834,612.3227,673.8878,619.3733,579.56964,565.7081,596.4623,580.7501
fall_3_right_falls_frame042.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.699,671.5415,795.74677,672.64374,670.0892,631.679,709.2112,650.0033,604.06866,572.9449,655.40533,583.01294,672.4143,646.3256,691.11176,641.69775,657.522,614.35156,669.1289,620.20746,579.8214,564.38245,594.8751,578.1156
fall_3_right_falls_frame043.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.45886,675.42633,792.79266,672.34064,669.0972,631.38824,702.41656,641.0729,610.4945,572.32007,647.8598,574.4933,662.74207,645.83606,681.8692,639.5478,649.6041,609.9323,661.36774,614.22015,578.1854,561.524,595.631,575.4699
fall_3_right_falls_frame044.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.72577,674.09485,794.3556,671.8764,669.04504,635.8699,707.7473,644.4625,604.15546,576.9364,660.8104,579.21936,668.29974,642.7124,686.8518,637.2101,652.01105,610.4685,665.10455,618.05365,578.7441,557.16266,594.29584,574.8275
fall_3_right_falls_frame045.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.06244,675.9332,791.8839,671.20483,672.19275,638.8279,703.09326,645.02203,607.5045,577.1948,650.6839,578.89044,670.6987,643.87177,686.10913,637.1215,659.306,611.8588,667.4299,616.76605,580.10095,558.3369,593.6343,574.0479
fall_3_right_falls_frame046.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.7431,668.9999,801.8297,681.4734,670.39667,628.36646,732.9032,668.3414,597.74347,573.42645,693.8163,596.7661,669.897,643.22406,690.66364,642.8378,649.1794,607.92566,663.0775,620.4933,572.9539,558.46826,588.44,577.5476
fall_3_right_falls_frame047.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.34576,666.45154,801.8557,681.76935,682.24646,619.2893,729.65137,666.17316,621.78186,564.6428,686.3973,589.3061,669.05963,647.1886,689.38873,647.6416,647.4009,602.9406,660.93036,614.0388,578.5977,558.092,596.9557,572.3299
fall_3_right_falls_frame048.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.26184,666.4782,807.695,686.75793,683.9592,618.99713,752.6758,677.28174,625.69763,565.558,726.2717,603.8422,674.6419,648.47174,697.5944,651.25,657.2484,605.1967,671.7745,618.3411,587.05896,560.66754,605.0394,576.6607
fall_3_right_falls_frame049.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.95544,664.07733,810.90466,687.0972,673.45514,616.5659,755.6475,680.5713,606.88684,563.6158,725.8899,607.35834,675.96423,642.1491,702.3521,645.6631,654.9058,608.6666,671.90967,622.7619,577.47815,561.59717,594.61017,578.46295
fall_3_right_falls_frame050.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.9665,661.6122,811.5359,688.56396,674.69183,613.17816,773.27515,688.59485,613.2396,562.485,762.9902,625.4114,675.0082,642.002,701.17096,647.287,655.228,611.03076,670.17914,625.5938,581.0128,561.81537,597.578,578.084
fall_3_right_falls_frame051.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.98883,660.5128,809.8656,688.40765,674.70807,612.0978,770.44806,688.0369,611.51526,563.2705,762.2878,626.38135,673.706,640.42114,698.4219,646.1913,651.705,608.86426,668.0932,624.5311,578.2639,561.3129,597.45575,578.62585
fall_3_right_falls_frame052.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.91156,657.6772,811.4204,688.584,675.41516,610.7584,787.75684,694.3702,613.79047,564.0397,803.7178,648.2726,674.7457,640.5337,697.5962,647.5804,647.7657,609.7759,662.1014,625.79517,579.5891,558.3451,596.91815,574.5224
fall_3_right_falls_frame053.jpg,990.00146,230.4396,994.117,225.30553,0.0,0.0,999.05786,230.82785,0.0,0.0,991.6934,262.17703,984.3621,261.02606,955.98157,270.52914,0.0,0.0,932.5434,251.08823,0.0,0.0,975.25433,343.07574,971.2647,341.84744,963.00323,404.0165,967.5118,403.4099,952.6994,462.23853,959.31775,461.22852
fall_3_right_falls_frame054.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.2882,667.4299,803.6228,679.0602,669.71484,619.9742,738.82306,663.88007,597.67755,571.85364,709.7164,600.32654,667.3697,641.6003,687.4858,640.6061,645.4171,604.5631,657.9679,614.6644,567.60547,558.5322,589.6832,574.69763
fall_3_right_falls_frame055.jpg,1002.0808,233.22998,1005.92957,228.5912,999.4492,228.04741,0.0,0.0,0.0,0.0,993.8432,265.25183,975.78705,262.5058,959.7377,270.9137,940.481,264.6831,940.45374,251.62976,930.4571,247.98254,976.4407,343.57004,964.7158,342.56433,964.13385,404.31406,962.02295,403.79282,954.1694,460.80844,954.9126,460.68793
fall_3_right_falls_frame056.jpg,995.59644,231.03317,999.8762,225.73495,0.0,0.0,1003.4326,231.48349,0.0,0.0,993.1147,263.25314,979.7223,260.78125,957.15686,269.04785,943.3306,262.24582,935.9604,251.75452,927.6075,245.87665,974.81384,346.2456,966.4844,344.91968,963.8599,407.1987,965.36816,406.5235,951.66986,462.72104,955.21313,461.85477
fall_3_right_falls_frame057.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.38293,659.0133,813.0371,690.5321,662.3156,604.0164,786.7532,691.8871,597.58295,561.6827,800.03156,647.2453,675.70276,638.8314,702.67377,646.2527,655.2589,606.337,672.02985,622.4466,573.6855,559.77747,591.99713,576.7811
fall_3_right_falls_frame058.jpg,998.8677,231.58156,1002.39484,226.27698,0.0,0.0,0.0,0.0,0.0,0.0,991.6593,262.26117,980.5664,260.7151,959.4882,268.9819,947.8281,264.40158,941.09393,252.1276,934.912,247.94531,973.2505,344.19608,966.3378,343.50546,964.4696,405.51636,964.7639,405.45688,952.3568,461.5554,953.6629,461.80206
fall_3_right_falls_frame059.jpg,996.45325,231.71872,1000.0797,226.81743,0.0,0.0,0.0,0.0,0.0,0.0,990.144,261.90732,979.3221,259.7347,954.1771,269.4724,942.5582,263.83652,934.0749,252.37381,927.5338,248.42227,973.74896,342.54434,966.799,341.56158,964.1487,404.7168,963.62933,404.31006,953.2313,462.48117,953.32764,462.16724
fall_3_right_falls_frame060.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.07306,249.8331,982.9979,247.92603,955.9245,262.2385,944.9604,257.82025,927.77106,248.4718,920.2285,249.78159,976.6043,335.97144,970.72076,334.716,966.91095,401.78122,964.45496,401.09988,957.56683,462.83542,953.9258,461.9301
fall_3_right_falls_frame061.jpg,996.2557,223.97473,999.0311,221.24753,0.0,0.0,999.09973,228.11363,0.0,0.0,992.4704,242.50885,980.21313,250.64291,958.6963,191.32068,942.02,225.73834,916.1428,161.35466,909.43335,217.47488,976.85596,338.67505,967.7911,338.68106,969.5571,404.28696,959.5769,401.29938,961.0903,469.053,945.7211,462.122
fall_3_right_falls_frame062.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.0021,654.8359,809.5255,687.7464,664.3007,604.6783,774.56665,691.08325,584.52856,563.45844,776.90393,634.4984,676.57324,634.0687,700.803,642.01086,650.589,600.51447,666.8883,619.90283,568.7922,553.7234,587.2785,574.31995
fall_3_right_falls_frame063.jpg,1008.4829,228.4708,1009.9937,224.85214,1005.24725,225.09837,0.0,0.0,0.0,0.0,989.86707,241.17041,984.7161,254.65073,947.22864,175.97406,942.5029,212.91179,902.8001,148.49811,899.3227,195.05481,977.6288,340.39368,972.78046,343.19904,971.9852,406.49084,968.4401,407.51126,962.3248,470.70804,953.51825,467.59872
fall_3_right_falls_frame064.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.4932,652.3802,808.96265,688.23755,665.5582,603.5812,777.43097,696.37195,592.0169,562.73413,786.0166,640.6099,675.9228,633.78955,699.9244,643.2516,648.4102,599.66974,664.945,621.1518,568.775,551.92444,587.65094,574.32635
fall_3_right_falls_frame065.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.2892,21.761536,919.54156,15.10321,1005.7827,104.48938,876.76556,90.48555,931.6825,123.116425,853.63574,117.28963,989.8185,195.85083,933.7994,190.39435,971.7669,334.47375,928.1395,329.4481,956.4811,448.3188,926.89087,444.5771
fall_3_right_falls_frame067.jpg,0.0,0.0,975.76733,217.35852,0.0,0.0,984.96875,221.73401,0.0,0.0,981.10046,254.29163,999.60565,252.46957,944.23145,264.69122,0.0,0.0,923.54315,251.01166,0.0,0.0,968.85376,343.10242,982.0005,340.62115,957.3365,405.80008,969.64685,404.55695,950.33606,465.94055,960.3458,463.55624
fall_3_right_falls_frame068.jpg,973.99634,217.19257,977.34155,211.76016,0.0,0.0,986.1824,217.8644,0.0,0.0,982.40625,253.94925,995.71826,252.79138,947.2575,262.98288,955.3414,259.18863,927.41547,249.19144,927.3289,247.10144,967.31335,349.85834,977.21436,347.8252,955.14905,412.65933,967.6265,411.8883,947.5554,469.70563,960.2125,468.0654
fall_3_right_falls_frame069.jpg,0.0,0.0,0.0,0.0,0.0,0.0,981.7745,223.16959,0.0,0.0,979.984,255.69794,993.2546,256.52023,937.6876,251.82379,948.22046,255.87885,905.50653,233.01816,913.4433,240.94965,970.12085,358.77972,978.82776,357.1356,957.739,420.7537,969.8849,420.48346,958.1164,474.66736,961.7378,474.63028
fall_3_right_falls_frame070.jpg,968.7242,211.79866,972.7188,207.78123,0.0,0.0,984.3898,217.05292,0.0,0.0,986.0485,248.32715,992.7432,247.07098,946.81647,255.96817,949.4451,258.30807,905.8403,245.24017,909.4617,254.25006,976.4072,342.32376,980.64044,339.42865,959.48096,407.6438,969.83484,406.06284,961.23364,471.2453,962.9334,468.86624
fall_3_right_falls_frame071.jpg,970.5013,212.52567,974.97906,207.48201,0.0,0.0,987.39545,215.65764,0.0,0.0,983.2783,251.69275,994.24585,248.19974,943.3574,260.86136,948.66473,254.39648,911.8689,249.72781,909.672,253.24033,973.3105,342.3202,980.25476,338.6743,957.5778,407.01898,967.5818,404.6906,954.44183,468.78607,961.9529,464.83978
fall_3_right_falls_frame073.jpg,968.253,223.98956,973.8689,221.09865,0.0,0.0,986.84863,233.37881,0.0,0.0,986.12146,266.58826,982.78094,261.39117,949.4937,257.72992,941.645,255.49988,924.2755,228.04523,907.62585,244.79169,974.7287,362.08932,972.5598,357.80078,958.94574,422.98813,963.8268,417.1957,960.62024,475.59253,966.8367,471.90958
fall_3_right_falls_frame074.jpg,0.0,0.0,0.0,0.0,0.0,0.0,990.52734,223.80103,0.0,0.0,991.27673,253.07306,986.8926,252.28247,944.8934,255.45947,942.98206,260.74402,906.7194,240.82016,912.24146,253.6983,972.8845,344.912,966.95154,340.64392,948.8293,399.9419,932.6785,393.93512,948.74744,463.12903,917.49054,454.91217
fall_3_right_falls_frame075.jpg,972.6922,214.2232,978.28015,210.65631,0.0,0.0,992.17737,222.66943,0.0,0.0,994.2965,254.26569,983.12775,250.13043,943.6738,256.64807,935.2698,257.55328,904.14795,239.53879,906.4182,250.84186,974.0764,345.8241,961.8795,338.9116,947.06274,397.39514,911.45374,386.20044,944.75433,464.7094,885.60004,449.79785
fall_3_right_falls_frame080.jpg,1003.438,221.2649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.677,259.30276,986.37213,257.9866,931.3887,256.6705,941.1171,253.85742,889.9892,237.52136,899.48285,247.23941,977.8651,347.85437,975.6069,345.43582,966.9013,410.29828,965.8619,405.06802,964.4018,469.75775,957.21106,464.63043
fall_3_right_falls_frame083.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.12177,672.0564,796.78296,677.1086,662.24567,632.8984,715.94995,657.30286,580.0331,580.79395,673.4231,589.5684,667.3817,641.5386,685.2194,638.2805,644.8831,605.19116,656.74133,615.3855,566.6062,554.3133,582.9157,573.1684
fall_3_right_falls_frame085.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.90436,675.43176,797.6434,678.1581,663.6147,639.4287,716.364,658.1546,585.9511,586.2146,673.8085,590.6135,666.56506,644.1088,683.175,640.1753,649.54614,609.49255,660.5049,618.58716,571.5818,559.40576,587.20483,578.0338
fall_3_sitting_falls_frame001.jpg,0.0,0.0,0.0,0.0,0.0,0.0,615.36816,260.5324,0.0,0.0,601.5346,312.1355,678.8624,311.66525,561.1177,381.8703,680.62286,390.5921,568.24036,441.51636,659.71576,446.6568,596.1991,422.81448,649.14026,418.4524,574.31476,509.22522,634.5573,504.26776,563.94855,595.30676,632.1015,591.2145
fall_3_sitting_falls_frame002.jpg,0.0,0.0,0.0,0.0,0.0,0.0,613.35065,263.1848,0.0,0.0,595.9671,317.31012,677.5465,318.13428,570.66864,394.63406,684.83936,392.2009,571.0365,462.95493,660.23456,453.9273,597.0111,430.66275,653.51855,428.17963,573.26984,510.8249,635.76074,508.6814,565.7725,599.4197,625.9839,596.3524
fall_3_sitting_falls_frame003.jpg,0.0,0.0,0.0,0.0,0.0,0.0,625.882,265.38544,0.0,0.0,621.94434,316.44202,676.45197,313.0439,611.21173,391.51,666.8819,389.07867,625.76855,457.97275,638.4594,456.4268,610.87115,433.2146,651.07385,428.20874,581.29016,513.01874,628.58716,506.86328,577.4379,603.2412,623.31744,595.818
fall_3_sitting_falls_frame004.jpg,0.0,0.0,0.0,0.0,0.0,0.0,639.19995,269.46667,0.0,0.0,625.07794,322.45316,708.7675,324.68185,587.33734,392.91684,709.8518,406.46646,569.9168,466.5001,679.5318,467.4196,614.85706,439.86356,674.0113,438.84045,584.9676,512.634,652.545,520.83997,564.4047,592.07324,637.2272,602.4265
fall_3_sitting_falls_frame005.jpg,0.0,0.0,0.0,0.0,0.0,0.0,652.23694,276.85693,0.0,0.0,636.65436,325.80667,710.6627,333.1405,588.29803,397.2777,711.57306,421.02368,578.2953,459.19415,694.3328,474.93365,616.64,439.85992,668.02795,440.52368,587.6854,515.77563,652.7084,524.3828,570.1868,586.55585,641.614,600.15283
fall_3_sitting_falls_frame006.jpg,0.0,0.0,0.0,0.0,0.0,0.0,667.0152,293.00275,0.0,0.0,646.3188,331.24756,728.5766,346.98218,599.81244,394.29562,727.6903,432.79352,595.7344,458.87738,716.1818,484.38742,616.80054,437.5722,674.889,439.4185,595.2951,518.8706,668.3271,521.722,566.7885,594.22046,640.6991,596.3929
fall_3_sitting_falls_frame007.jpg,682.62964,314.1176,692.3113,308.5343,681.37665,305.0581,714.91254,309.26453,0.0,0.0,731.692,351.40015,655.1502,338.49518,736.77246,434.69714,617.9511,408.63257,716.1182,501.8009,607.80756,469.57724,677.7574,445.46274,628.4532,435.57703,671.59814,532.125,606.81866,523.10205,638.6905,594.371,575.01587,592.8722
fall_3_sitting_falls_frame008.jpg,703.84674,310.90936,714.9673,306.7625,704.97723,302.1438,742.2838,318.62903,0.0,0.0,754.43,374.366,682.21985,350.3952,762.9059,461.78174,639.8293,408.29074,756.7352,527.5137,626.909,457.3766,681.3362,458.36316,635.3243,442.6723,669.66534,551.65784,608.8474,535.9357,635.7025,606.6494,573.7397,597.0012
fall_3_sitting_falls_frame009.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.84174,392.50647,743.7317,393.2416,771.2068,463.87195,753.2602,468.9682,777.9607,535.5153,777.3954,525.34576,662.91144,449.00504,655.8817,444.77258,653.86865,540.5009,643.54114,541.56903,616.99994,591.2128,593.5431,596.5342
fall_3_sitting_falls_frame010.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.74414,378.25665,753.3788,404.04797,795.1161,416.5009,767.00696,478.06152,809.089,511.47528,804.6722,542.9235,822.9414,551.9337,649.4556,453.3387,685.06226,456.47717,625.4021,535.386,694.5281,561.082,562.708,574.9599,657.859,617.17334
fall_3_sitting_falls_frame011.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.44305,412.1779,769.50494,421.0011,793.6651,434.7321,795.00745,495.80878,805.7578,521.8267,827.5053,565.25214,835.0128,570.72943,660.2859,456.6595,682.0421,460.30777,636.6971,541.11176,690.30273,568.24915,576.2999,572.9114,629.71014,612.11127
fall_3_sitting_falls_frame012.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.1414,66.2377,0.0,0.0,931.6048,85.24144,973.61536,128.40814,900.3992,123.53899,969.33057,266.58618,857.3066,263.11115,947.96326,401.69223,837.0741,408.45102
